COD ALUMNO,AÑO,SEMESTRE,SIGLA,NOTA FINAL,PPA,CRÈDITOS_PREVIOS,MAX_PROMEDIO,MIN_PROMEDIO,MAX_SIGLA,MIN_SIGLA,MAJOR CÓDIGO SELECCIONADO,MAJOR SELECCIONADO,CRÉDITOS SEMESTRE
343512,2018,1,"['AST0111', 'ICH2304', 'ING1024', 'ICH1104', 'ICS2523']","[5.1, 5.5, 4.7, 4.4, 5.2]",5.355,200.0,6.6,4.3,TTF098,LET0003,M100,MAJOR EN INGENIERÍA AMBIENTAL,50.0
343512,2018,2,"['ICH2114', 'ICS2123', 'ICE2005', 'IIC1062']","[4.5, 4.8, 4.7, 6.5]",5.28,250.0,6.6,4.3,TTF098,LET0003,M100,MAJOR EN INGENIERÍA AMBIENTAL,40.0
343512,2019,1,"['ICH2204', 'TTF039', 'DPT5460', 'ING2030']","[5.0, 6.1, 6.4, 5.7]",5.258620689655173,290.0,6.6,4.3,TTF098,LET0003,M100,MAJOR EN INGENIERÍA AMBIENTAL,35.0
343512,2019,2,"['ICS2613', 'ICH2314', 'ICE2623', 'IMM2103', 'GEO604']","[4.9, 5.3, 5.6, 6.0, 5.9]",5.307692307692308,325.0,6.6,4.3,TTF098,LET0003,M100,MAJOR EN INGENIERÍA AMBIENTAL,50.0
343512,2020,1,"['ICH2374', 'IIQ2363', 'ICH2214', 'ICS2023', 'CAR1500', 'ICS3413']","[5.9, 5.9, 5.2, 5.2, 5.6, 5.7]",5.338666666666667,375.0,6.6,4.3,TTF098,LET0003,M100,MAJOR EN INGENIERÍA AMBIENTAL,55.0
343513,2016,2,"['IIC1103', 'MAT1620', 'FIS1513', 'LET0003', 'ICS1513']","[5.2, 4.4, 5.3, 5.8, 5.8]",5.28,50.0,5.9,4.5,QIM100A,MAT1203,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343513,2017,1,"['MAT1640', 'AST0112', 'MAT1630', 'ING1024', 'FIS1523']","[5.2, 5.9, 4.6, 5.1, 5.4]",5.29,100.0,5.9,4.4,QIM100A,MAT1620,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343513,2017,2,"['MUC701', 'EYP1113', 'FIS1533', 'ICH2304', 'ICS1113']","[5.9, 4.0, 4.5, 4.5, 4.1]",5.273333333333333,150.0,5.9,4.4,QIM100A,MAT1620,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343513,2018,1,"['ICM2313', 'ING2030', 'ICC2304', 'ICS2523', 'TTF102']","[6.2, 6.1, 4.9, 5.3, 5.6]",5.105,200.0,5.9,4.0,QIM100A,EYP1113,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343513,2018,2,"['ICC2104', 'ICC2204', 'ICP0101', 'ICS2123', 'ICC2354']","[5.2, 5.3, 6.1, 4.4, 5.4]",5.207999999999999,250.0,6.2,4.0,ICM2313,EYP1113,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343513,2019,1,"['ICS2613', 'MUC1000', 'ICH1104', 'ICC2234', 'ICS2813']","[4.3, 6.2, 5.4, 6.0, 6.2]",5.22,300.0,6.2,4.0,ICM2313,EYP1113,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343513,2019,2,"['ICC2424', 'BIO143M', 'ICE2006', 'ICE2313', 'ICC2904']","[5.4, 6.2, 4.3, 6.3, 6.2]",5.2771428571428585,350.0,6.2,4.0,ICM2313,EYP1113,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343513,2020,1,"['ICC2913', 'ICC2944', 'ICE2604', 'IHI0205', 'ICC3214']","[6.3, 5.7, 5.4, 6.2, 6.5]",5.3275,400.0,6.3,4.0,ICE2313,EYP1113,M733,MAJOR EN INGENIERÍA DE CONSTRUCCIÓN,50.0
343514,2016,2,"['IIC1103', 'FIS1513', 'FIL188', 'MAT1620', 'ICS1513']","[7.0, 5.7, 5.5, 5.4, 6.2]",5.12,50.0,5.8,4.6,MAT1610,ING1004,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
343514,2017,1,"['MAT1630', 'IMT1001', 'FIS1523', 'MAT1640', 'TTF098']","[5.6, 6.6, 5.4, 5.5, 6.1]",5.54,100.0,7.0,4.6,IIC1103,ING1004,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
343514,2017,2,"['MAT251I', 'BIO110C', 'EYP1113', 'FIS1533', 'MAT2605']","[4.7, 5.0, 5.2, 5.5, 5.2]",5.64,150.0,7.0,4.6,IIC1103,ING1004,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
343514,2018,1,"['IIC2233', 'EYP2114', 'IIC1253', 'DPT5460', 'ICS113H']","[5.6, 5.1, 6.1, 6.8, 5.3]",5.51,200.0,7.0,4.6,IIC1103,ING1004,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,45.0
343514,2018,2,"['IIC2133', 'MAT253I', 'EYP280I', 'IIC2413', 'ING2030']","[6.1, 4.6, 4.5, 6.4, 6.7]",5.538775510204082,245.0,7.0,4.6,IIC1103,ING1004,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
343514,2019,1,"['IIC2713', 'IIC2143', 'IIC2513', 'ICH1104', 'IIC2613', 'DPT5461']","[5.7, 5.9, 5.7, 5.1, 4.7, 6.6]",5.5593220338983045,295.0,7.0,4.5,IIC1103,EYP280I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,55.0
343514,2019,2,"['MAT255I', 'IMT2112', 'IIC2433', 'COM627', 'IMT2116']","[6.5, 5.6, 6.0, 6.4, 6.0]",5.554285714285713,350.0,7.0,4.5,IIC1103,EYP280I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
343514,2020,1,"['IIC3242', 'MAT2006']","[5.7, 5.3]",5.6225,400.0,7.0,4.5,IIC1103,EYP280I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,20.0
343515,2016,2,"['IIC1103', 'MAT1610', 'QIM100A', 'ICS1513', 'MAT1203']","[4.8, 5.5, 5.7, 6.2, 4.8]",4.14,50.0,5.4,3.0,FIL188,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343515,2017,1,"['LET0003', 'FIS1513', 'MUC701', 'ICM2313', 'MAT1620']","[5.7, 4.6, 6.0, 6.1, 5.1]",4.77,100.0,6.2,3.0,ICS1513,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343515,2017,2,"['FIS1523', 'MAT1630', 'TTF091', 'MAT1640']","[4.8, 4.2, 4.4, 3.8]",5.013333333333334,150.0,6.2,3.0,ICS1513,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
343515,2018,1,"['ICS1113', 'MAT1640', 'FIS1533', 'BIO141C']","[3.9, 4.0, 3.7, 5.1]",4.863157894736842,190.0,6.2,3.0,ICS1513,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
343515,2018,2,"['FIS1533', 'AQH0000', 'ICS1113', 'EYP1113']","[4.7, 4.5, 5.0, 3.2]",4.7434782608695665,230.0,6.2,3.0,ICS1513,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
343515,2018,3,['EYP1113'],[4.2],4.685185185185184,270.0,6.2,3.0,ICS1513,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
343515,2019,1,"['ICS2562', 'ICS2121', 'ICS2523', 'TEP011', 'IIC2713']","[4.2, 3.1, 4.3, 5.3, 5.3]",4.667857142857144,280.0,6.2,3.0,ICS1513,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343515,2019,2,"['ICS2123', 'ICS2121', 'ICS2813', 'COM626']","[4.9, 4.8, 5.0, 6.6]",4.633333333333334,330.0,6.2,3.0,ICS1513,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
343515,2020,1,"['CAR1000', 'CAR2500', 'ICS2613', 'IIC2233']","[6.4, 7.0, 5.4, 3.9]",4.708108108108108,370.0,6.6,3.0,COM626,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,30.0
343516,2016,2,"['MAT1203', 'ICS1513', 'MAT1620', 'FIS1513']","[4.3, 5.5, 3.6, 3.5]",4.62,50.0,5.9,3.5,FIL188,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,40.0
343516,2017,1,"['ICH1005', 'MAT1620', 'QIM100A', 'LET0003', 'FIS1513']","[5.7, 4.3, 5.1, 5.3, 5.6]",4.4444444444444455,90.0,5.9,3.5,FIL188,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,50.0
343516,2017,2,"['MAT1630', 'FIS1523', 'ICT2904', 'MAT1640', 'COM110']","[4.6, 5.3, 4.8, 4.2, 6.0]",4.714285714285714,140.0,5.9,3.5,FIL188,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,50.0
343516,2018,1,"['IIC1103', 'FIS1533', 'GEO103', 'ICS1113', 'TTF079']","[5.5, 3.6, 5.4, 4.9, 6.8]",4.78421052631579,190.0,6.0,3.5,COM110,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,50.0
343516,2018,2,"['ICS2523', 'ING1024', 'FIS1533', 'EYP1113', 'ING2030']","[5.1, 5.3, 5.9, 4.2, 6.0]",4.879166666666666,240.0,6.8,3.5,TTF079,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,50.0
343516,2019,1,"['ICT2303', 'ICS2123', 'ICT2233', 'ICT3103', 'ICS2562']","[5.1, 4.5, 5.3, 4.5, 5.6]",4.951724137931034,290.0,6.8,3.5,TTF079,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,50.0
343516,2019,2,"['IIC2115', 'ICT2213', 'ICS2813', 'ICS2613', 'ICT2223']","[5.6, 4.9, 4.4, 5.3, 4.9]",4.958823529411765,340.0,6.8,3.5,TTF079,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,50.0
343516,2020,1,"['ICT3283', 'ICH1104', 'ICS3213', 'ICS3313', 'ENF400']","[4.4, 6.6, 5.8, 6.4, 6.6]",4.966666666666667,390.0,6.8,3.5,TTF079,QIM100A,M179,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A4: PROFUNDIZACIÓN EN INGENIERÍA DE TRANSPORTE,50.0
343517,2016,2,"['DPT8450', 'MAT1620', 'FIS1513', 'ICS1513', 'FIL188', 'IIC1103']","[7.0, 4.6, 5.3, 6.4, 6.2, 5.8]",5.2,50.0,5.7,4.6,MAT1610,LET0003,M100,MAJOR EN INGENIERÍA AMBIENTAL,55.0
343517,2017,1,"['FIS1523', 'MAT1640', 'MAT1630', 'ING2040', 'BIO141C', 'EAE110A']","[6.0, 5.2, 4.5, 5.9, 5.5, 5.7]",5.504761904761906,105.0,7.0,4.6,DPT8450,LET0003,M100,MAJOR EN INGENIERÍA AMBIENTAL,60.0
343517,2017,2,"['DPT8450', 'ICS1113', 'GOB1003', 'EDU0160', 'EYP1113', 'FIS1533']","[7.0, 5.0, 6.7, 6.9, 4.8, 5.3]",5.490909090909091,165.0,7.0,4.5,DPT8450,MAT1630,M100,MAJOR EN INGENIERÍA AMBIENTAL,55.0
343517,2018,1,"['TTF102', 'ICH2304', 'ING2030', 'ICH1104', 'ICS2523']","[5.4, 5.9, 6.6, 6.3, 6.1]",5.581818181818181,220.0,7.0,4.5,DPT8450,MAT1630,M100,MAJOR EN INGENIERÍA AMBIENTAL,50.0
343517,2018,2,"['MEB174', 'ICH2314', 'ICE2623', 'ICS2123', 'ARO106E']","[6.6, 5.8, 5.6, 5.6, 6.7]",5.67037037037037,270.0,7.0,4.5,DPT8450,MAT1630,M100,MAJOR EN INGENIERÍA AMBIENTAL,45.0
343517,2019,1,"['IIC2115', 'ICH2204', 'ICS2023', 'ICH2374', 'ICS2613']","[6.3, 6.0, 6.1, 5.6, 5.1]",5.717460317460318,315.0,7.0,4.5,DPT8450,MAT1630,M100,MAJOR EN INGENIERÍA AMBIENTAL,50.0
343517,2019,2,"['ICH2394', 'SOL100', 'IIQ2343', 'ICS2813']","[5.9, 6.6, 6.4, 6.3]",5.7315068493150685,365.0,7.0,4.5,DPT8450,MAT1630,M100,MAJOR EN INGENIERÍA AMBIENTAL,40.0
343517,2020,1,"['ICH2114', 'ICS3413', 'ING1024', 'ICS3213', 'ICS3811']","[6.5, 7.0, 6.3, 6.4, 6.4]",5.787654320987654,405.0,7.0,4.5,DPT8450,MAT1630,M100,MAJOR EN INGENIERÍA AMBIENTAL,50.0
343518,2016,2,"['MAT1620', 'ICS1513', 'LET0003', 'IIC1103', 'FIS1513']","[5.2, 5.0, 5.1, 6.3, 5.7]",5.68,50.0,6.3,4.8,FIL188,MAT1203,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
343518,2017,1,"['MAT1640', 'MAT1630', 'TTF068', 'ICM1001', 'FIS1523']","[6.3, 5.2, 6.0, 5.7, 5.8]",5.57,100.0,6.3,4.8,FIL188,MAT1203,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
343518,2017,2,"['BIO110C', 'ICM2313', 'IEE2123', 'EYP1113', 'FIS1533']","[6.1, 6.2, 4.7, 4.6, 6.0]",5.6466666666666665,150.0,6.3,4.8,FIL188,MAT1203,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
343518,2018,1,"['ESE4036', 'CAR1000', 'DPT6270', 'ING1024', 'ICH1104', 'ING2030']","[5.2, 5.7, 6.8, 5.9, 4.9, 5.9]",5.615,200.0,6.3,4.6,FIL188,EYP1113,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
343518,2018,2,"['ICM2213', 'ESO234D', 'ICM2028', 'ICM2803', 'ICH2114']","[5.1, 5.9, 5.6, 5.3, 5.5]",5.617999999999999,250.0,6.8,4.6,DPT6270,EYP1113,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
343518,2019,1,"['LET003E', 'ICH2204', 'ICM2022', 'ICH2124', 'ICS1113']","[6.6, 6.0, 6.1, 5.2, 4.8]",5.595,300.0,6.8,4.6,DPT6270,EYP1113,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
343518,2019,2,"['IHA0010', 'ICM2503', 'GEO3086', 'ICH2514', 'ICM2223', 'ICS2613']","[6.4, 5.1, 6.2, 5.1, 5.6, 5.3]",5.6157142857142865,350.0,6.8,4.6,DPT6270,EYP1113,M714,MAJOR EN INGENIERÍA MECÁNICA,60.0
343518,2020,1,"['ICE2623', 'ICS2523', 'ICH2214', 'ICS2123']","[6.6, 6.0, 6.1, 6.3]",5.615853658536586,410.0,6.8,4.6,DPT6270,EYP1113,M714,MAJOR EN INGENIERÍA MECÁNICA,40.0
343519,2016,2,"['DPT6500', 'IIC1103', 'FIS1513', 'ICS1513', 'LET0003', 'MAT1620']","[6.8, 5.9, 4.9, 6.2, 6.1, 5.1]",5.0,50.0,5.6,4.5,QIM100A,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
343519,2017,1,"['FIS1523', 'MAT1630', 'MAT1640', 'ICS113H', 'TTF021']","[4.7, 4.3, 4.7, 5.0, 4.7]",5.390476190476191,105.0,6.8,4.5,DPT6500,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343519,2017,2,"['DPT6550', 'ICS2523', 'FIS1533', 'IRB2001', 'EYP1113', 'ING2050']","[6.5, 5.1, 4.6, 3.9, 4.2, 4.3]",5.161290322580644,155.0,6.8,4.3,DPT6500,MAT1630,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
343519,2018,1,"['ING1024', 'ICH1104', 'BIO141C', 'ICH1005', 'ICS2562']","[5.0, 3.9, 5.1, 5.3, 5.2]",5.016666666666667,210.0,6.8,3.9,DPT6500,IRB2001,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343519,2018,2,"['ICS2123', 'ING2030', 'ICT2904', 'ICH1104', 'IIC2713']","[4.6, 6.5, 4.7, 5.5, 5.7]",4.994230769230769,260.0,6.8,3.9,DPT6500,IRB2001,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343519,2019,1,"['IIC2115', 'ICS2613', 'ICS2813', 'ICT2233', 'ICS2121']","[5.6, 6.0, 5.4, 5.1, 5.4]",5.059677419354839,310.0,6.8,3.9,DPT6500,IRB2001,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343519,2020,1,"['ICT2223', 'ICS3213', 'ICT2213', 'ICT3283', 'ICH2304', 'ICS3413']","[5.7, 6.4, 5.3, 5.2, 6.0, 5.6]",5.120833333333334,360.0,6.8,3.9,DPT6500,IRB2001,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,60.0
343520,2016,2,"['IIC1103', 'FIS1513', 'TTF019', 'MAT1620', 'ICS1513']","[6.7, 5.3, 6.3, 4.7, 6.0]",5.36,50.0,5.7,5.2,MAT1610,FIL188,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343520,2017,1,"['ICT2904', 'FIS1523', 'MAT1640', 'ICM2313', 'MAT1630']","[5.3, 5.8, 5.8, 6.5, 4.6]",5.58,100.0,6.7,4.7,IIC1103,MAT1620,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343520,2017,2,"['EYP1113', 'FIS1533', 'ICS1113', 'BIO141C', 'LET0003']","[5.4, 5.6, 5.0, 5.8, 5.8]",5.586666666666668,150.0,6.7,4.6,IIC1103,MAT1630,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343520,2018,1,"['CAR1000', 'ICS2523', 'ING2030', 'ICS2123', 'PSI1205', 'ICS2562']","[6.2, 5.7, 6.2, 5.0, 6.1, 5.7]",5.57,200.0,6.7,4.6,IIC1103,MAT1630,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
343520,2018,2,"['ICS2121', 'IIC2233', 'CAR2500', 'IIC2713', 'IHI0205']","[5.3, 6.1, 6.7, 6.3, 6.4]",5.615686274509804,255.0,6.7,4.6,IIC1103,MAT1630,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
343520,2019,1,"['ICS2613', 'ICS2122', 'IIC2413', 'ICS2813', 'IIC1253']","[5.9, 6.9, 5.8, 6.6, 6.4]",5.6883333333333335,300.0,6.7,4.6,IIC1103,MAT1630,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343520,2019,2,"['ICH1104', 'IIC2764', 'IIC2143', 'IIC2343', 'ICS3413']","[5.8, 7.0, 5.9, 6.1, 5.1]",5.7785714285714285,350.0,6.9,4.6,ICS2122,MAT1630,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
343520,2020,1,"['ICS3313', 'ICS3213', 'TTF097']","[6.7, 6.2, 7.0]",5.80375,400.0,7.0,4.6,IIC2764,MAT1630,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,30.0
343521,2016,2,"['TTF044', 'DPT8450', 'IIC1103', 'MAT1620', 'FIS1513']","[5.6, 7.0, 5.2, 4.6, 5.0]",5.18,50.0,5.7,4.4,MAT1203,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,45.0
343521,2017,1,"['BIO141C', 'DPT8450', 'MAT1630', 'IBM1005', 'FIS1523', 'MAT1640']","[6.0, 7.0, 4.7, 6.3, 4.7, 4.5]",5.242105263157895,95.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,55.0
343521,2017,2,"['FIL188', 'BIO151E', 'IBM2985', 'DPT8450', 'ICS1513', 'ING1024']","[6.4, 5.2, 7.0, 7.0, 5.9, 4.7]",5.3,150.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,55.0
343521,2017,3,['QIM200'],[6.4],5.4731707317073175,205.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,10.0
343521,2018,1,"['IIQ2663', 'DPT8450', 'IIQ2043', 'BIO228C', 'BIO297C']","[6.5, 7.0, 5.0, 5.7, 5.5]",5.5162790697674415,215.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,45.0
343521,2018,2,"['IIQ2133', 'FIS1533', 'ICS1113', 'BIO252I', 'IIQ2003', 'DPT8450']","[5.7, 5.5, 6.0, 6.0, 5.8, 7.0]",5.569230769230769,260.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,55.0
343521,2019,1,"['ACO264E', 'MED811', 'ICS2523', 'IIC2233', 'DPT8450', 'IIQ2673']","[6.6, 6.5, 5.5, 7.0, 7.0, 6.2]",5.628571428571429,315.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,55.0
343521,2019,2,"['DPT8450', 'IIC2413', 'IIC1253', 'IIC2143', 'ING2030']","[7.0, 6.1, 6.7, 6.5, 7.0]",5.745945945945946,370.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,45.0
343521,2020,1,"['IIC2133', 'IIC2713', 'IIC2343', 'IIC2513']","[7.0, 6.4, 6.9, 6.3]",5.840963855421688,415.0,7.0,4.4,DPT8450,ING1004,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,40.0
343522,2016,2,"['QIM100A', 'MAT1203', 'FIL188', 'MAT1610']","[5.3, 3.3, 4.6, 2.5]",4.0,50.0,6.2,2.6,LET0003,MAT1610,N/D,N/D,40.0
343522,2017,1,"['EAA104A', 'MAT210E', 'DPT6560', 'EAE110A']","[4.1, 4.3, 6.1, 4.0]",3.966666666666667,90.0,6.2,2.5,LET0003,MAT1610,N/D,N/D,35.0
343523,2016,2,"['DPT7100', 'MAT1620', 'ICS1513', 'FIL188', 'IIC1103', 'FIS1513']","[7.0, 5.0, 6.7, 6.0, 5.9, 4.8]",5.06,50.0,5.3,4.7,LET0003,ING1004,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,55.0
343523,2017,1,"['DPT7100', 'MAT1630', 'BIO141C', 'IBM1005', 'FIS1523', 'MAT1640']","[7.0, 4.2, 6.1, 6.0, 6.1, 5.5]",5.447619047619049,105.0,7.0,4.7,DPT7100,ING1004,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,55.0
343523,2017,2,"['TTF080', 'QIM200', 'DPT7100', 'EYP1113', 'ING1024', 'FIS1533']","[5.3, 5.4, 7.0, 5.2, 5.1, 4.8]",5.5375,160.0,7.0,4.2,DPT7100,MAT1630,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,55.0
343523,2018,1,"['IEE2103', 'NUT103', 'AST0111', 'ICH1104', 'ING2030', 'DPT7100']","[4.8, 6.6, 5.6, 5.0, 5.9, 7.0]",5.483720930232559,215.0,7.0,4.2,DPT7100,MAT1630,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,55.0
343523,2018,2,"['ICE2313', 'BIO152C', 'DPT9040', 'IEE2123', 'DPT7100', 'IEE2714']","[5.2, 5.6, 6.4, 4.8, 7.0, 5.5]",5.529629629629628,270.0,7.0,4.2,DPT7100,MAT1630,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,55.0
343523,2019,1,"['BIO135C', 'IEE2413', 'IBM2020', 'ENF400', 'DPT7100', 'ICS1113']","[5.5, 5.0, 5.4, 6.1, 7.0, 5.3]",5.547692307692309,325.0,7.0,4.2,DPT7100,MAT1630,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,55.0
343523,2019,2,"['IEE2183', 'DPT7100', 'IBM2012', 'IBM2122', 'IEE2713', 'EDU375F', 'IBM2101']","[6.5, 7.0, 6.2, 6.7, 6.2, 6.5, 5.8]",5.5552631578947365,380.0,7.0,4.2,DPT7100,MAT1630,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,60.0
343523,2020,1,"['IEE2213', 'ICS2523', 'ICS2813', 'DPT7100', 'IEE2783', 'IEE2113', 'IBM2123']","[5.8, 6.1, 7.0, 7.0, 5.9, 5.7, 6.5]",5.664772727272728,440.0,7.0,4.2,DPT7100,MAT1630,M147,MAJOR EN INGENIERÍA BIOMÉDICA - TRACK GENERAL,60.0
343524,2016,2,"['ICS1513', 'IIC1103', 'TTF091', 'BIO141C', 'DPT7400', 'MAT1610']","[4.7, 5.6, 4.9, 4.7, 7.0, 5.4]",4.62,50.0,5.8,3.8,FIL188,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
343524,2017,1,"['LET0003', 'ICM1001', 'DPT7400', 'FIS1513', 'MAT1620']","[5.8, 5.0, 7.0, 4.5, 5.0]",4.942857142857143,105.0,7.0,3.8,DPT7400,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
343524,2017,2,"['DPT7400', 'MAT1630', 'ING2045', 'MUC701', 'IIQ1003', 'MAT1640']","[7.0, 3.9, 5.5, 5.1, 4.7, 4.1]",5.046666666666667,150.0,7.0,3.8,DPT7400,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
343524,2017,3,['MAT1630'],[5.9],5.0,205.0,7.0,3.8,DPT7400,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
343524,2018,1,"['EYP1113', 'FIS1533', 'IIC1253', 'ICS1113']","[3.6, 4.4, 4.1, 4.5]",5.04186046511628,215.0,7.0,3.8,DPT7400,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
